Key,SourceString,Comment
MigrantShip_CSS2_Description,"Una nave low-cost spesso usata per il traposrto di gas naturali. Per questo, la E-Class rappresenta di solito il 40% delle navi coinvolte in disastri ogni anno.",
MigrantShip_CSS3_Name,Weshi V09,
MigrantShip_CSS3_Description,"Il materiale sperimentale di costruzione usato su questo modello rende i pavimenti leggermente appiccicosi, non importa quante volte si pulisce.",
MigrantShip_CSM0_Name,SCV 'Narwhal',
MigrantShip_CSM0_Description,I trasporti più grandi sono una naturale evoluzione delle più vecchie navi carico della vecchia Terra. Motori appiccicati a dei container e lanciati nel sistema solare.,
MigrantShip_CSM1_Name,Liu Handymax,
MigrantShip_CSM1_Description,"Progettata e pubblicizzata in origine come ""auto-caricante"", ma il firmware originale della gru aveva ammazzato troppi portuali.",
MigrantShip_CSM2_Name,Helo Traverser,
MigrantShip_CSM2_Description,"Il suo scafo ultraleggero la rende adatta ai viaggi corti, ma non viene sempre utilizzata in questa maniera...",
MigrantShip_CSM3_Name,Marelo Pikmax,
MigrantShip_CSM3_Description,Famigerata per essere stata usata da Drek Monclair per tenere prigioniero il suo CEO durante la Ribellione mineraria venti anni fa.,
MigrantShip_CSL0_Name,Trasporto pesante 'Ceti',
MigrantShip_CSL0_Description,"La classe più grande di navi da trasporto, come la *Ceti*, può portare abbastanza risorse per sostenere una piccola colonia per anni. Sempre che la suddetta colonia se le possa permettere.",
MigrantShip_CSL1_Name,Titanmax Heavyclass,
MigrantShip_CSL1_Description,La più grande chiatta permessa dal Consiglio sui porti di Titano. Con un equipaggio di dieci uomini e più o meno un migliaio di droidi di manutenzione.,
MigrantShip_CSL2_Name,ParaMesquite 3-21,
MigrantShip_CSL2_Description,"A oggi, il progettista Joha Paranash afferma che il progetto della nave gli è apparso in sogno, dopo che una corporazione rivale lo ha accusato di plagio.",
MigrantShip_CSL3_Name,X-Parish,
MigrantShip_CSL3_Description,"Questa è la prima nave progettata dalla Wexlam Inc. più di 10 anni fa, e nessun altra nave fatta dalla stessa azienda è riuscita a superare in popolatià la X-Parish.",
Tech_TECH NONEOREUNKNOWN,Sconosciuto,
Tech_TECH_RED_Name,Militare,
Tech_TECH_YELLOW_Name,Economica,
Tech_TECH_BLUE_Name,Controllo,
RepairButtonTooltip_Unknown,Impossibile riparare: ragione sconosciuta,
RepairButtonTooltip_FullHealth,Impossibile riparare l'Edificio in *piena salute*.,
RepairButtonTooltip_UnderConstruction,Impossibile riparare l'Edificio in costruzione.,
RepairButtonTooltip_CannotMeetCosts,*Non puoi permetterti* i costi di riparazione.,
RepairButtonTooltip_AlreadyHaveRepairTask,Già in riparazione.,
RepairButtonTooltip_Success,Clicca per assegnare un compito di riparazione. Le riparazioni costano Crediti nel tempo per essere completate.,
RepairButtonTooltip_HealthFormat,{HP} punti Salute,
Resource_RESOURCE_CREDIT_Name,Crediti,
Resource_RESOURCE_STORABLE_START_Name,Minerali non raffinati,The key is because the enum is the same value...
Resource_RESOURCE_UNREFINED_MINERALS_Name,Minerali non raffinati,
Resource_RESOURCE_MINERALS_Name,Minerali,
Resource_RESOURCE_MINERALS_Description,"I *Minerali* sono i materiali di base per la costruzione su Titano. Possono essere usati per costruire Dispositivi, Edifici e molto altro.",
Resource_RESOURCE_UNREFINED_ISOTOPES_Name,Isotopi non raffinati,
Resource_RESOURCE_UNSTABLE_ISOTOPES_Name,Isotopi instabili,
Resource_RESOURCE_ISOTOPES_Name,Isotopi,
Resource_RESOURCE_ISOTOPES_Description,Gli *Isotopi* sono usati per costruire gli Edifici più tecnologici.,
Resource_RESOURCE_WASTE_Name,Rifiuti,
Resource_RESOURCE_WASTE_Description,"I *Rifiuti* sono un prodotto secondario di molti processi industriale. Possono essere bruciati negli *Inceneritori*, producendo un pericoloso inquinamento.",
Resource_RESOURCE_WASTE_TOXIC_Name,Rifiuti tossici,
Resource_RESOURCE_RED_ARTIFACT_Name,"{Count}|plural(one=Artefatto rosso,other=Artefatti rossi)",
Resource_RESOURCE_BLUE_ARTIFACT_Name,"{Count}|plural(one=Artefatto blu,other=Artefatti blu)",
Resource_RESOURCE_YELLOW_ARTIFACT_Name,"{Count}|plural(one=Artefatto giallo,other=Artefatti gialli)",
Resource_RESOURCE_INFLUENCE_Name,Influenza,
Resource_RESOURCE_NONE_Name,Disponibile,
ResourceTable_CheckAllLabel,Tutte le Risorse,
Generic_ListItem_Any,"{First}, {Second}",List of items
Generic_ListItem_Last,{First} e {Second},Last entry in a list of items
Generic_ResourceFormat,{Amount} {Resource},
Generic_CancelButtonLabel,Annulla,
Generic_Duration_DaysFormat_Long,"{Days} {Days}|plural(one=ora,other=ore)",
Generic_Duration_DaysFormat_Short,"{Days} {Days}|plural(one=o,other=o)",
Generic_Duration_HoursFormat_Long,"{Hours} {Hours}|plural(one=minuto,other=minuti)",
Generic_Duration_HoursFormat_Short,"{Hours} {Hours}|plural(one=m,other=m)",
Generic_Duration_MinutesFormat_Long,"{Minutes} {Minutes}|plural(one=secondo,other=secondi)",
Generic_Duration_MinutesFormat_Short,"{Minutes} {Minutes}|plural(one=s,other=s)",
Generic_Duration_Instant,Completato,
Generic_Duration_HoursMinutesFormat,{Hours} {Minutes},
Generic_Duration_DaysHoursMinutesFormat,{Days} {Hours} {Minutes},
Generic_Number_Thousands,{Number}k,
Generic_Number_Millions,{Number}M,
Job_JOBTYPE_NONE_Name,Inattivo,
Job_JOBTYPE_CONSTRUCTION_WORKERDELIVERY_Name,Consegna di costruzione,
Job_JOBTYPE_DELIVERY_Name,Consegna generale,
JobHeader_JOBTYPE_DEVICE_CONSTRUCTION_Name,Costruisce *{Device}*,
JobConstructing_JOBTYPE_DEVICE_CONSTRUCTION_Name,Sta costruendo *{Device}*,
Job_JOBTYPE_DEVICE_CONSTRUCTION_Name,Costruisce *{Device}* (Porta *{Qty}* *{Resource}* da *{FromBuilding}*),
Job_JOBTYPE_DEVICE_INSTALL_Name,,
Job_JOBTYPE_DEVICE_DISMANTLE_Name,Sta smantellando Dispositivo,
Job_JOBTYPE_DEVICE_REPAIR_Name,Sta riparando Dispositivo,
Job_JOBTYPE_MINEBYHAND_Name,Estrae a mano,
Job_JOBTYPE_SHIP_CONSTRUCTION_Name,Costruzione nave,
Job_JOBTYPE_STORAGE_Name,Stoccaggio,
JobHeader_JOBTYPE_TILE_COMPLETION_Name,Sta costruendo *{Building}*,
Job_JOBTYPE_TILE_COMPLETION_Name,Sta costruendo *{Building}*,
JobHeader_JOBTYPE_TILE_CONSTRUCTION_Name,Costruisce *{Building}*,
Job_JOBTYPE_TILE_CONSTRUCTION_Name,Costruisce *{Building}* (Porta *{Qty}* *{Resource}* da *{FromBuilding}*),
Job_JOBTYPE_RUIN_DEMOLITION_Name,*Recupera* Rovina,
Job_JOBTYPE_TILE_DEMOLITION_Name,*Recupera* Rovina,
Job_JOBTYPE_TILE_DEMOLITION_NameB,*Distrugge* Rovina,
Job_JOBTYPE_TILE_DEMOLITION_Building_Name,*Smantella* {BuildingName},
Job_JOBTYPE_TILE_REPAIR_Name,Sta riparando Edificio,
Job_JOBTYPE_TILE_REPAIR_COMPLETION_Name,Sta riparando Edificio,
Job_JOBTYPE_TRADE_Name,Commercia,
Job_JOBTYPE_TRUCK_COMPLETION_Name,Completa Camion,
Job_JOBTYPE_TRUCK_CONSTRUCTION_Name,Sta costruendo Camion,
Job_JOBTYPE_SURVEY_Name,*Ispeziona* Rovina,
Job_JOBTYPE_SALVAGE_Name,*Recupera* Rovina,
Job_JOBTYPE_DISSECT_Name,*Riesuma* Rovina,
Job_JOBTYPE_POP_SLEEP_Name,Dorme,
Job_JOBTYPE_WORKER_HEAL_Name,Guarisce,
Job_JOBTYPE_WORKER_OPERATE_Name,Opera,
Job_JOBTYPE_POP_CONVERT_Name,Converte [citizen] a [employee],
PrioritizedJobNumberFormat,#{Number},
JobCategory_None_Name,Nessuno,
JobCategory_Prioritized_Name,Compiti prioritari,
JobCategory_RepairMilitary_Name,Riparare militari,
JobCategory_RepairNonMilitary_Name,Riparare non-militari,
JobCategory_ConstructDevice_Name,Costruire Dispositivi,
JobCategory_ConstructBuilding_Name,Costruire Edifici,
JobCategory_UpgradeBuilding_Name,Migliorare Edifici,
JobCategory_ConnectBuilding_Name,Connettere Edifici,
JobCategory_MoveMinerals_Name,Spostare Minerali,
JobCategory_MoveIsotopes_Name,Spostare Isotopi,
JobCategory_MoveWaste_Name,Pulire Rifiuti,
JobCategory_RuinSurvey_Name,Ispezionare Rovina,
JobCategory_RuinSalvage_Name,Recuperare Rovine,
JobCategory_RuinExtract_Name,Riesumare Rovine,
JobCategory_DismantleDevice_Name,Smantellare Dispositivi,
JobCategory_DismantleBuilding_Name,Smantellare Edifici,
JobCategory_BurnWaste_Name,Fornire Inceneritori,
JobCategory_EmptyMine_Name,Svuotare Miniere,
SimpleJobCategory_Repair_Name,Riparare,
SimpleJobCategory_Construct_Name,Costruire,
SimpleJobCategory_MoveResources_Name,Spostare Risorse,
SimpleJobCategory_MoveWaste_Name,Pulire Rifiuti,
SimpleJobCategory_RuinSurvey_Name,Ispezionare Rovine,
SimpleJobCategory_RuinSalvage_Name,Recupera Rovine,
SimpleJobCategory_RuinExtract_Name,Riesuma Rovine,
SimpleJobCategory_Dismantle_Name,Smantellare,
SimpleJobCategory_Cleanup_Name,Ripulire,
Job_Paused,In pausa,
Job_Pause,Pausa,
Job_Cancel,Annulla,
Job_Resume,Riprendi,
Job_Prioritize,Dai la priorità,
Job_Prioritized,Data la priorità,
Job_CannotPrioritizeTooltip,Impossibile cambiare la priorità a lavori che sono già in svolgimento.,
Job_PrioritizeTooltip,"Marchia questo lavoro come Prioritario, *mettendolo in cima alla lista*.",
Worker_PickingUpResources_ForDevice,Va a prendere *{Qty}* *{Resource}* per *{Device}* in *{Building}* da *{FromBuilding}*,
Worker_DeliveringResources_ToDevice,Consegna *{Qty}* *{Resource}* a *{Device}* in *{Building}*,
Worker_Constructing_Device,Sta costruendo *{Device}* in *{Building}*,
Worker_PickingResources_ForBuilding,Va a prendere *{Qty}* *{Resource}* per *{Building}* da *{FromBuilding}*,
Worker_DeliveringResources_ToBuilding,Consegna *{Qty}* *{Resource}* a *{Building}*,
Worker_Constructing_Building,Sta costruendo *{Building}*,
Worker_WalkingTo_SalvagingRuin,Cammina verso la Rovina per *Recuperare* i suoi contenuti,
Worker_SalvagingRuin,*Recupera* i contenuti della Rovina,
Worker_WalkingTo_DestroyRuin,Cammina verso la Rovina per *distruggerla*,
Worker_DestroyRuin,*Distrugge* la Rovina,
Worker_WalkingTo_SurveyingRuin,Cammina verso la Rovina per *Ispezionarla*,
Worker_SurveyingRuin,*Ispezione* della Rovina,
Worker_WalkingTo_ExtractingRuin,Cammina verso la Rovina per *Riesumare* i suoi contenuti,
Worker_ExtractingRuin,*Riesuma* i contenuti della Rovina,
Tutorial_IconTooltip,Fai questo dopo!,
WinLoseScreen_WinTitle,Vittoria!,
WinLoseScreen_WinReason_DefeatRebels,Tutti i Ribelli sono stati sconfitti.,
WinLoseScreen_LoseTitle,Game Over,
WinLoseScreen_LoseReason_HQDestroyed,Il Quartier generale è stato distrutto,
WinLoseScreen_LoseReason_NoWorkersLeft,Nessun lavoratore rimasto,
WinLoseScreen_MarketCap,Valore di mercato,
WinLoseScreen_MarketCapFormat,{MarketCap} milioni di Crediti,
WinLoseScreen_Playtime,Tempo di partita,
WinLoseScreen_RealTime,Tempo reale,
WinLoseScreen_GameMode,Modalità partita,
WinLoseScreen_CorporationName,Corporazione,
WinLoseScreen_Faction,Fazione,
WinLoseScreen_Difficulty,Difficoltà,
WinLoseScreen_Location,Luogo,
WinLoseScreen_HardcoreMode,Modalità Hardcore,
WinLoseScreen_ShowDetailsButton,Dettagli,
WinLoseScreen_HideDetailsButton,Nascondi,
WinLoseScreen_ContinueQuestion,Continuare in Modalità infinita?,
WinLoseScreen_ContinueButton,Continua,
WinLoseScreen_QuitButton,Esci al menu principale,
WinLoseDetails_Title,Dettagli Valore di mercato,
WinLoseDetails_minerals,Minerali,
WinLoseDetails_isotopes,Isotopi,
WinLoseDetails_waste,Rifiuti,
WinLoseDetails_redTech,Artefatti,
WinLoseDetails_credits,Crediti,
WinLoseDetails_influence,Influenza,
WinLoseDetails_time,Tempo,
WinLoseDetails_storage,Stoccaggio,
WinLoseDetails_pollution,Inquinamento,
WinLoseDetails_workers,Impiegati,
WinLoseDetails_citizens,Popolazione,
WinLoseDetails_rebelTiles,Edifici Ribelli,
WinLoseDetails_total,Valore di mercato,
PollutionIndicator_Level0,Pericoloso,
PollutionIndicator_Level0_Tooltip,Livello Inquinamento: *Pericoloso*\nLa popolazione si ammalerà e morirà.,
PollutionIndicator_Level1,Pessimo,
PollutionIndicator_Level1_Tooltip,Livello Inquinamento: *Pessimo*\nLa popolazione ne sarà negativamente colpita.,
PollutionIndicator_Level2,OK,
PollutionIndicator_Level2_Tooltip,Livello Inquinamento: *Moderato*\nÈ una giornata nebbiosa in paradiso.,
PollutionIndicator_Level3,Buono,
PollutionIndicator_Level3_Tooltip,Livello Inquinamento: *Buono*\nUn po' di smog non ha fatto mai male a nessuno.,
UILog_Population_Converted,1 nuovo Impiegato convertito,
UILog_Migrant10,Nuovi migranti in arrivo tra *10 ore*.,
UILog_Migrant5,Nuovi migranti in arrivo tra *5 ore*.,
UILog_Migrant1,Nuovi migranti in arrivo tra *1 ore*.,
UILog_MigrantBiddingOpen,Asta migranti aperta.,
UILog_MigrantBiddingClosed,Asta migranti chiusa.,
UILog_BuildingConstructionComplete,Edificio *{Building}* costruzione completata,
UILog_BuildingUpgradeComplete,Edificio *{Building}* miglioramento completato,
UILog_BuildingJoinComplete,Edificio *{Building}* connessione completata,
UILog_DeviceConstructionComplete,Dispositivo *{Device}* costruzione completata,
UILog_NotEnoughResources,Risorse insufficienti per completare l'azione,
UILog_MigrantAuctionWon,Puntata su '{ShipName}' *riuscita*!,
UILog_MigrantAuctionLost,Puntata su '{ShipName}' non riuscita. Il Consiglio rimanda indietro {Bid} Influenza puntata.,
UILog_BuildingSurveyComplete_None,Ispezione completata. *{Building}* non contiene nulla.,
UILog_BuildingSurveyComplete_Resources,Ispezione completata. *{Building}* contiene {Resources}.,
UILog_BuildingSurveyComplete_Tech,Ispezione completata. *{Building}* contiene {TechAmount} {TechType}.,
UILog_BuildingDismantleComplete_FoundResources,"Finito di recuperare *{Building}*, guadagnato {Resources}",
UILog_BuildingDismantleComplete_NoResources,"Finito di recuperare *{Building}*, ma *nessuna Risorsa* trovata.",
UILog_BuildingDestroyComplete,"Finito di distruggere *{Building}*, guadagnato nessuna Risorsa.",
UILog_BuildingStudyComplete_FoundTech,"Finito di studiare *{Building}*, guadagnato *{TechAmount} {TechType}*.",
UILog_BuildingStudyComplete_NoTech,"Finito di studiare *{Building}*, ma nessun *Artefatto* trovato.",
UILog_Council_BuyMinerals,Scambiato {Influence} Influenza con il *Consiglio* per {Amount} Minerali,
UILog_Council_BuyIsotopes,Scambiato {Influence} Influenza con il *Consiglio* per {Amount} Isotopi,
UILog_Council_SellMinerals,Scambiato {Amount} Minerali con il Consiglio per {Influence}.,
UILog_Council_SellIsotopes,Scambiato {Amount} Isotopi con il Consiglio per {Influence}.,
UIEventLog_Dialog_Tooltip,*Clic destro* per chiudere.,
UIEventLog_Resources_Tooltip,"*Clic sinistro* per andare alle Rovine, *Clic destro* per chiudere.",
UIEventLog_Resources_SurveyComplete,Ispezione completata,
UIEventLog_Resources_RedTechTitle,*Artefatto rosso* scoperto!,
UIEventLog_Resources_RedTechDescription,*Riesuma* per acquisire l'Artefatto scoperto.,
UIEventLog_Resources_MineralsTitle,*Minerali* scoperti!,
UIEventLog_Resources_MineralsDescription,*Recupera* per acquisire le risorse scoperte.,
UIEventLog_Resources_IsotopesTitle,*Isotopi* scoperti!,
UIEventLog_Resources_IsotopesDescription,*Recupera* per acquisire le risorse scoperte.,
UIEventLog_StartCombat_Title,Pagare bond di guerra?,
UIEventLog_StartCombat_Description,"Una delle tue navi, *{PlayerShipName}* è a raggio della *{EnemyShipName}*. Vuoi pagare il *bond di guerra* richiesto e iniziare il combattimento?",
UIEventLog_StartCombat_ViewCombatButtonLabel,Visualizza Combattimento,
UIEventLog_StartCombat_Vs,Vs.,
UIEventLog_PlayAudioButtonLabel,Riproduci audio,
UIEventLog_PauseAudioButtonLabel,Metti in pausa audio,
UIEventLog_ReplayAudioButtonLabel,Ripeti audio,
UIEventLog_ExpandButtonLabel,Espandi,
UIEventLog_GoToLocationButtonLabel,Vai al luogo,
UIEventLog_Test_Title,Un evento di test,
UIEventLog_Test_Subtitle,Solo un test...,
UIEventLog_Test_Body,"Nam id efficitur lectus. Nullam arcu libero, tempus ac faucibus id, tincidunt vel justo. Maecenas eu hendrerit leo. Quisque a felis interdum, ultricies purus quis, rhoncus lorem. Nulla sodales sapien non dui euismod malesuada. Nullam tincidunt sapien gravida tortor porta, sed fermentum augue auctor. Donec sed diam magna. Praesent consectetur nisl suscipit rhoncus vehicula. Integer eleifend tellus et libero varius, id finibus risus vestibulum. Aliquam erat volutpat. Sed aliquet tortor quis nisl blandit malesuada. Integer nunc elit, molestie non convallis suscipit, lacinia interdum dolor. Proin commodo orci vitae enim posuere, viverra euismod leo facilisis.",
UIEventLog_Tutorial_Tip,Nuova Direttiva!,
UIEventLog_Tutorial_Skip,Salta passaggio,
UIEventLog_Tutorial_SkipAll,Salta tutti i tutorial,
UIEventLog_Tutorial_Complete,Completato,
UIEventLog_EndlessInfo_RebelCampsLeft,Campi Ribelli rimasti,
UIEventLog_EndlessInfo_RebelCampsLeftFormat,"{Number} {Number}|plural(one=Campo,other=Campi)",
UIEventLog_EndlessInfo_NextWave,Prossimo attacco nemico,
UIEventLog_EndlessInfo_AttackActive,In arrivo,
UIEventLog_PopulationDiedFormat,{Name} è morto,
UIEventLog_WorkerDiedFormat,{Name} è morto,
TimeFormat_DaysAgoShort,{Day}g fa,
TimeFormat_HoursAgoShort,{Hour}o fa,
TimeFormat_MinutesAgoShort,{Minute}m fa,
TimeFormat_Now,ora,
GridNumber_0_Name,Rete #1,
GridNumber_1_Name,Rete #2,
GridNumber_2_Name,Rete #3,
GridNumber_3_Name,Rete #4,
GridNumber_4_Name,Rete #5,
GridNumber_5_Name,Rete #6,
GridNumber_6_Name,Rete #7,
GridNumber_7_Name,Rete #8,
GridNumber_8_Name,Rete #9,
GridNumber_9_Name,Rete #10,
GridNumber_10_Name,Rete #11,
GridNumber_11_Name,Rete #12,
GridNumber_12_Name,Rete #13,
GridNumber_13_Name,Rete #14,
GridNumber_14_Name,Rete #15,
GridNumber_15_Name,Rete #16,
GridNumber_16_Name,Rete #17,
GridNumber_17_Name,Rete #18,
GridNumber_18_Name,Rete #19,
GridNumber_19_Name,Rete #20,
GridNumber_20_Name,Rete #21,
GridNumber_21_Name,Rete #22,
GridNumber_22_Name,Rete #23,
GridNumber_23_Name,Rete #24,
BugReporter_Title,Modulo segnalazione bug,
BugReporter_Description,Grazie per il tempo dedicatoci a segnalarci un bug o un feedback. Leggiamo ogni commento!,
BugReporter_Comment,Commento:,
BugReporter_ReportType,Tipo segnalazione:,
BugReporter_IsBugButtonLabel,Bug,
BugReporter_IsFeedbackButtonLabel,Feedback,
BugReporter_Severity,Gravità:,
BugReporter_SendingReport,Invio segnalazione,
BugReporter_Success,Segnalazione ricevuta!\nGrazie!,
BugReporter_Fail,Invio segnalazione fallita.\nRiprova più tardi.,
BugReporter_SendButtonLabel,Invia,
BugReporter_CancelButtonLabel,Annulla,
BugReporter_IncludeScreenshotLabel,Allega screenshot,
BugReporter_RetakeScreenshotLabel,Riprendi screenshot,
TestExample,Testio d'esempio per l'unione,
MusicPlayer_HUDButtonTooltip,Lettore musicale,
MusicPlayer_NowPlaying,In riproduzione,
MusicPlayer_PlaylistAutomatic,Automatico,
MusicPlayer_PlaylistManual,Manuale,
MusicPlayer_PreviousTrackTooltip,Traccia precedente,
MusicPlayer_NextTrackTooltip,Prossima traccia,
MusicPlayer_PlayTooltip,Riproduci,
MusicPlayer_PauseTooltip,Pausa,
MusicPlayer_ShuffleTooltip,Casuale,
MusicPlayer_VolumeTooltip,Volume,
MusicPlayer_PlayingTrackFormat,{Number} - {Name},
MusicPlayer_ListTrackFormat,{Number} - {Name} - {Duration},
MusicPlayer_UnderAttack,Sotto attacco!,
MusicPlayer_MusicPlayerDisabled,Lettore musicale inceppato!,
Research_BuildBuildingTrigger,Costruisci {Building} per sbloccare,
PhotoMode_Title,Modalità fotografica,
PhotoMode_Filters,Filtri,
PhotoMode_FieldOfView,Campo visuale,
PhotoMode_Exposure,Esposizione,
PhotoMode_Contrast,Contrasto,
PhotoMode_Temperature,Temperatura,
PhotoMode_Tint,Tinta,
PhotoMode_Saturation,Saturazione,
PhotoMode_InsertFOV,Inserisci FOV,
PhotoMode_TakePhotos,Fai foto,
PhotoMode_ResetCamera,Reimposta visuale,
PhotoMode_ResetEffects,Reimposta effetti,
PhotoMode_TakeShot,Fai foto,
PhotoMode_OpenViewer,Apri visualizzatore,
PhotoMode_Back,Indietro,
PhotoMode_BasicControlsTitle,Comandi modalità fotografica,
PhotoMode_BasicControls,*Invio/Spazio*: cattura schermata\n*Esc/Backspace*: esci modalità foto\n*R*: reimposta visuale\n*V*: entra visualizzatore,
PhotoMode_CameraControlsTitle,Comandi visuale,
PhotoMode_CameraControls,*Pulsante sinistro mouse*: ruota visuale\n*Pulsante centrale mouse*: Ingrandisci/riduci\n*WASD/Frecce*: muovi visuale\n*Q/E*: movimento verticale,
Photomode_ViewPhotos,Vedi foto,
Photomode_NoImages,Immagini non disponibili,
Photomode_HideUI,Nascondi IU,
Photomode_ShowUI,Mostra IU,
